y,p1,p22,p32,p42 
1.0,0.028645833333333332,0.1015625,0.051020407999999996,0.166666667
0.0,0.05555555566666666,0.0,0.071428571,0.0
1.0,0.0380859375,0.109375,0.030612245,0.0
0.0,0.10563380249999998,0.070422535,0.06122449,0.045112782000000004
0.0,0.109375,0.1015625,0.052631579000000005,0.040816327
0.0,0.0,0.045454545,0.0,0.07518797
0.0,0.08463541666666667,0.0625,0.0,0.037593985
0.0,0.0,0.222222222,0.022556391000000002,0.090909091
0.0,0.0,0.2,0.0,0.045112782000000004
0.0,0.2777777775,0.166666667,0.090909091,0.09022556400000001
0.0,1.4000000000000001,0.0,0.0,0.0
0.0,1.663366334,0.0,0.0,0.0
0.0,0.013888888875,0.0,0.075342466,0.125
0.0,0.0089430894,0.097560976,0.075342466,0.071428571
0.0,0.0,0.0,0.075342466,0.079365079
0.0,0.006504065066666666,0.036585366,0.03968254,0.08219178099999999
0.0,0.0,0.0,0.095238095,0.089041096
0.0,0.0,0.0,0.04109589,0.007936508
0.0,0.0,0.0,0.02739726,0.055555556
0.0,0.0,0.0,0.007936508,0.04109589
0.0,0.0,0.0,0.031746032,0.034246575
0.0,0.006666666666666667,0.0,0.071428571,0.02739726
0.0,0.0,0.0,0.055555556,0.020547945
0.0,0.0,0.0,0.047945205,0.015873016
0.0,0.0,0.0,0.02739726,0.031746032
0.0,0.0,0.0,0.006849315,0.015873016
0.0,0.0,0.0,0.007936508,0.034246575
0.0,0.007843137294117647,0.07777777799999999,0.015873016,0.034246575
0.0,0.10975609800000001,0.146341463,0.03968254,0.0
0.0,0.058333333499999994,0.055555556,0.14285714300000002,0.007936508
0.0,0.1666666665,0.0,0.0,0.0
0.0,0.975609756,0.0,0.0,0.0
1.0,0.04761904766666667,0.214285714,0.1125,0.111111111
0.0,0.08333333333333333,0.0,0.0,0.1125
0.0,0.030612244857142853,0.28571428600000004,0.125,0.0
0.0,0.0,0.125,0.0,0.055555556
1.0,0.07142857150000001,0.0,0.083333333,0.111111111
0.0,0.05,0.1,0.027777778,0.0
1.0,0.029100528999999993,0.14285714300000002,0.0,0.027777778
0.0,0.065934066,0.04395604400000002,0.052287582,0.027777778
0.0,0.07142857150000001,0.095238095,0.052287582,0.055555556
0.0,0.032967033000000014,0.054945055,0.1,0.052287582
1.0,0.07142857124999999,0.055555556,0.052287582,0.1
0.0,0.04120879125,0.10989011,0.032679739,0.0
0.0,0.022222222222222223,0.0,0.039215686,0.0
0.0,0.087912088,0.010989011000000002,0.1,0.057692308
0.0,0.0,0.0,0.057692308,0.0
0.0,0.12,0.35,0.1,0.076923077
0.0,0.0,0.125,0.1,0.173076923
0.0,0.2916666666666667,0.05,0.0,0.076923077
0.0,0.42857142900000006,0.0,0.0,0.0
0.0,0.428571432,0.0,0.0,0.0
1.0,0.076923077,0.384615385,0.14285714300000002,0.166666667
0.0,0.041666666666666664,0.14772727300000002,0.0,0.0
1.0,0.153846154,0.076923077,0.0,0.0
0.0,0.14772727300000002,0.022727273,0.016393443,0.107142857
1.0,0.057692307750000005,0.076923077,0.0,0.017857143
1.0,0.08737864050000001,0.048543689,0.0,0.035714286
0.0,0.10256410266666667,0.0,0.035714286,0.0
1.0,0.08090614833333334,0.019417476,0.025641026,0.053571429000000004
0.0,0.0,0.011363636000000002,0.035714286,0.060606060999999996
0.0,0.24,0.2,0.060606060999999996,0.053571429000000004
1.0,0.5,0.25,0.0,0.089285714
1.0,0.4,0.0,0.035714286,0.111111111
0.0,0.4375,0.25,0.071428571,0.0
0.0,0.310679612,0.077669903,0.055555556,1.0
0.0,1.125,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0625
0.0,0.16666666675,0.333333333,0.133333333,0.051282050999999995
1.0,0.039473684333333335,0.184210526,0.166666667,0.06993007
0.0,0.111111111,0.666666667,0.055944056,0.0
0.0,0.368421052,0.039473684,0.062937063,0.133333333
0.0,0.047619048,0.071428571,0.0,0.0
0.0,0.078947368,0.0,0.066666667,0.0
0.0,0.009740259714285713,0.090909091,0.075342466,0.125
0.0,0.012729844428571427,0.069306931,0.075342466,0.096153846
0.0,0.012987012999999999,0.045454545,0.038461537999999997,0.075342466
0.0,0.009900990142857143,0.00990099,0.08219178099999999,0.057692308
1.0,0.006493506428571428,0.0,0.089041096,0.086538462
0.0,0.007936508,0.055555556,0.048076923,0.04109589
1.0,0.008547008555555556,0.076923077,0.02739726,0.0
0.0,0.03515625,0.0625,0.028846154,0.007936508
1.0,0.0384615385,0.0,0.028846154,0.031746032
0.0,0.166666667,0.0,0.028846154,0.02
0.0,0.4,0.0,0.04,0.028846154
1.0,0.07142857150000001,0.214285714,0.043478261,0.0
1.0,0.026315789333333332,0.0,0.043478261,0.15789473699999998
0.0,0.214285714,0.28571428600000004,0.0,0.034482759
0.0,0.095238096,0.0,0.125,0.0
0.0,0.0,0.0,0.012820513,0.0
0.0,0.0,0.08730158699999999,0.064102564,0.0
0.0,0.44999999999999996,0.05,0.038461537999999997,0.0625
0.0,0.19780219799999998,0.04395604400000002,0.0,0.051282050999999995
0.0,0.010878010846153847,0.171717172,0.068965517,0.10526315800000001
0.0,0.0012928248461538461,0.033613445,0.10344827599999999,0.052631579000000005
0.0,0.013209013230769232,0.10101010099999999,0.034482759,0.052631579000000005
0.0,0.0025856496153846154,0.016806723,0.052631579000000005,0.068965517
0.0,0.0017286084615384617,0.04494382,0.10526315800000001,0.10344827599999999
0.0,0.0012928248461538461,0.016806723,0.052631579000000005,0.034482759
0.0,0.0034572169230769234,0.056179775,0.068965517,0.052631579000000005
0.0,0.0,0.0,0.0,0.0
0.0,0.009157509153846156,0.047619048,0.052631579000000005,0.034482759
0.0,0.002958579846153846,0.038461537999999997,0.034482759,0.052631579000000005
1.0,0.0036630036923076923,0.071428571,0.034482759,0.052631579000000005
0.0,0.002958579846153846,0.076923077,0.052631579000000005,0.034482759
0.0,0.071428571,0.023809524,0.052631579000000005,0.034482759
0.0,0.0,0.0,0.06122449,0.068965517
0.0,0.023809524,0.14285714300000002,0.06122449,0.0
0.0,0.02247191,0.112359551,0.030612245,0.034482759
0.0,0.131313131,0.151515152,0.0,0.020408163
0.0,0.112359551,0.078651685,0.020408163,0.0
0.0,0.151515152,0.0,0.0,0.0
0.0,0.134453782,0.0,0.0,0.0
1.0,0.1363636365,0.181818182,0.333333333,0.05673758900000001
0.0,0.126984127,0.095238095,0.035460992999999996,0.0
0.0,0.090909091,0.0,0.028368794,0.063157895
0.0,0.05714285699999999,0.015873016,0.031578947,0.0
0.0,0.0,0.0,0.052631579000000005,0.0
1.0,0.0095238096,0.047619048,0.066666667,0.021052632
0.0,0.0063829788,0.021276596000000002,0.04444444400000001,0.052631579000000005
0.0,0.023809524,0.031746032,0.0,0.021052632
1.0,0.02836879466666667,0.021276596000000002,0.073170732,0.052631579000000005
0.0,0.07407407466666666,0.074074074,0.021052632,0.048780488
0.0,0.11111111083333333,0.08,0.063157895,0.06097561
1.0,0.12345679000000001,0.111111111,0.5,0.085365854
0.0,0.13333333333333333,0.04,0.048780488,0.0
0.0,0.1555555554,0.166666667,0.0,0.085365854
0.0,0.13125,0.025,0.036585366,0.037037037
0.0,0.2666666672,0.055555556,0.148148148,0.0
0.0,0.06666666666666667,0.0,0.036585366,0.066666667
0.0,0.11904761866666666,0.017857143,0.066666667,0.036585366
0.0,4.909090905,0.0,0.0,0.0
0.0,0.16071428699999998,0.0,0.0,0.0
1.0,0.07407407399999999,0.0,0.133333333,0.051282050999999995
0.0,0.0,0.0,0.038461537999999997,0.166666667
0.0,0.005555555555555556,0.0,0.064102564,0.0
0.0,0.016260162666666664,0.036585366,0.076923077,0.0
0.0,0.0,0.0,0.025641026,0.0
0.0,0.006097561,0.036585366,0.0,0.076923077
1.0,0.016666666666666666,0.2,0.25,0.115384615
0.0,0.003703703666666667,0.1,0.0,0.038461537999999997
0.0,0.06,0.1,0.0,0.076923077
0.0,0.07500000000000001,0.066666667,0.04,0.041958042
1.0,0.07500000000000001,0.0,0.062937063,0.02
0.0,0.050000000249999996,0.022222222000000003,0.06,0.048951049
0.0,0.022222222222222223,0.0,0.041958042,0.08
0.0,0.017777777600000003,0.066666667,0.1,0.061728395
0.0,0.0,0.05,0.1,0.04938271599999999
0.0,0.0,0.2,0.061728395,0.08
0.0,0.26666666640000003,0.0,0.06,0.09876543199999999
0.0,0.1254355397142857,0.243902439,0.06,0.074074074
0.0,0.333333333,0.0,0.0,0.0
0.0,0.333333333,0.0,0.0,0.0
0.0,1.707317073,0.0,0.0,0.0
0.0,0.034090908999999996,0.06818181799999999,0.1125,0.111111111
0.0,0.0019417476,0.029126213999999997,0.1125,0.0
1.0,0.022727272666666663,0.079545455,0.125,0.019607843
0.0,0.009708737999999998,0.058252427,0.013071895,0.05
0.0,0.11249999999999999,0.0,0.0375,0.045751634000000006
0.0,0.0,0.0,0.0,0.019230768999999998
0.0,0.0,0.0,0.0,0.0
1.0,0.0315789474,0.052631579000000005,0.333333333,0.0
0.0,0.0,0.25,0.019230768999999998,0.0
0.0,0.016194332000000002,0.0,0.0,0.019230768999999998
0.0,0.023809524,0.14285714300000002,0.0,0.038461537999999997
0.0,0.0,0.10526315800000001,0.04,0.134615385
0.0,0.07142857150000001,0.047619048,0.038461537999999997,0.04
0.0,0.0,0.1,0.08,0.057692308
0.0,0.0227272725,0.125,0.057692308,0.08
0.0,0.0388349515,0.22330097100000001,0.12,0.076923077
0.0,0.05,0.1,0.173076923,0.2
0.0,0.148867314,0.26213592199999997,0.076923077,0.12
0.0,0.7000000000000001,0.0,0.0,0.0
0.0,1.352272726,0.0,0.0,0.0
1.0,0.0,0.222222222,0.14285714300000002,0.125
0.0,0.03030303033333333,0.090909091,0.125,0.0
1.0,0.044444444400000005,0.111111111,0.0,0.0
0.0,0.0454545455,0.06818181799999999,0.14285714300000002,0.107142857
0.0,0.015873015857142857,0.0,0.14285714300000002,0.017857143
0.0,0.011363636333333331,0.06818181799999999,0.0,0.0
0.0,0.005050505,0.075757576,0.0,0.0
0.0,0.0022831049999999997,0.08219178099999999,0.0,0.0
0.0,0.012626262666666666,0.045454545,0.0,0.0
0.0,0.007662835166666666,0.011494253000000001,0.0,0.0
0.0,0.0022831049999999997,0.123287671,0.0,0.045454545
0.0,0.020202020166666664,0.090909091,0.14285714300000002,0.045454545
0.0,0.0,0.034482759,0.0,0.0
0.0,0.0075757574999999995,0.06818181799999999,0.0,0.045454545
0.0,0.0057471265,0.068965517,0.0,0.045454545
0.0,0.022727272666666663,0.060606060999999996,0.090909091,0.14285714300000002
0.0,0.06837606830769231,0.0,0.045454545,0.0
0.0,0.342465755,0.287671233,0.0,0.12121212099999999
0.0,1.149425285,0.0,0.0,0.0
0.0,1.438356165,0.0,0.0,0.0
0.0,0.666666667,0.333333333,0.060344827999999996,0.1
0.0,0.11842105300000001,0.184210526,0.08620689699999999,0.2
0.0,0.333333333,0.666666667,0.08620689699999999,0.0
0.0,0.184210526,0.039473684,0.11206896599999999,0.1
0.0,0.10666666699999999,0.0,0.034482759,0.0
0.0,0.071428571,0.071428571,0.0,0.025862068999999998
0.0,0.0,0.0,0.1,0.10344827599999999
0.0,0.071428571,0.071428571,0.017241378999999998,0.1
0.0,0.028571428600000004,0.214285714,0.052631579000000005,0.0
0.0,0.015789473600000003,0.0,0.073684211,0.14285714300000002
1.0,0.0428571428,0.28571428600000004,0.047619048,0.063157895
0.0,0.011764705800000004,0.176470588,0.031578947,0.047619048
1.0,0.04081632657142858,0.0,0.052631579000000005,0.0
0.0,0.088235294,0.05882352900000001,0.0625,0.021052632
0.0,0.049999999999999996,0.05,0.052631579000000005,0.0625
0.0,0.0131578945,0.052631579000000005,0.0,0.06097561
1.0,0.025,0.0,0.073170732,0.0
0.0,0.02197802200000001,0.054945055,0.048780488,0.125
0.0,0.013333333333333332,0.0,0.0,0.06097561
0.0,0.032967033,0.10989011,0.0,0.0
0.0,0.07058823539999999,0.0,0.125,0.0
0.0,0.065934066,0.010989011000000002,0.0625,0.25
0.0,0.0,0.05882352900000001,0.0625,0.0
0.0,0.10714285714285714,0.35,0.0,0.125
0.0,0.0,0.052631579000000005,0.0,0.090909091
0.0,0.7,0.05,0.090909091,0.0
0.0,1.000000001,0.0,0.0,0.0
0.0,0.6923076930000001,0.0,0.0,0.0
0.0,0.012698412714285713,0.088888889,0.075342466,0.125
0.0,0.008658008714285714,0.08080808099999999,0.096153846,0.075342466
0.0,0.012698412714285713,0.022222222000000003,0.075342466,0.038461537999999997
0.0,0.01154401157142857,0.03030303,0.057692308,0.08219178099999999
1.0,0.007202881142857142,0.033613445,0.089041096,0.086538462
0.0,0.017656500857142855,0.04494382,0.04109589,0.048076923
1.0,0.003734827222222222,0.016806723,0.02739726,0.0
0.0,0.02247191,0.0,0.04109589,0.025423729
0.0,0.021978022,0.0,0.034246575,0.050847458
0.0,0.047619047600000006,0.095238095,0.059322034,0.02
0.0,0.0,0.0,0.059322034,0.04
1.0,0.038095238000000003,0.14285714300000002,0.033898305,0.04
0.0,0.0,0.076923077,0.02,0.033898305
0.0,0.07142857150000001,0.071428571,0.033898305,0.02
0.0,0.066666666,0.166666667,0.050847458,0.007936508
0.0,0.357142855,0.047619048,0.015873016,0.074626866
0.0,0.833333335,0.177777778,0.0,0.03968254
0.0,0.353535355,0.08080808099999999,0.14285714300000002,0.007936508
0.0,0.0,0.0,0.0,0.0
0.0,0.1363636365,0.181818182,0.14285714300000002,0.125
0.0,0.01814058957142857,0.095238095,0.125,0.0
0.0,0.0063829788,0.053191489,0.0,0.035714286
0.0,0.0,0.0,0.107142857,0.14285714300000002
1.0,0.022222222200000002,0.063492063,0.14285714300000002,0.017857143
0.0,0.0191489362,0.021276596000000002,0.035714286,0.0
0.0,0.0126984126,0.015873016,0.0,0.035714286
0.0,0.016,0.026666667,0.053571429000000004,0.049180327999999995
0.0,0.059259259200000004,0.055555556,0.032786885,0.035714286
1.0,0.010666666800000002,0.053333333,0.053571429000000004,0.06557377
0.0,0.0222222224,0.074074074,0.089285714,0.049180327999999995
0.0,0.0234375,0.0375,0.049180327999999995,0.035714286
0.0,0.074074074,0.055555556,0.0,0.071428571
0.0,0.0375,0.0125,0.017857143,0.045454545
0.0,0.026666666666666665,0.04,0.053571429000000004,0.045454545
0.0,0.10582010533333333,0.047619048,0.090909091,0.12121212099999999
0.0,0.1560283693333333,0.127659574,0.060606060999999996,0.045454545
0.0,0.4090909095,0.454545455,0.045454545,0.12121212099999999
0.0,0.446808509,0.0,0.0,0.0
0.0,3.63636364,0.0,0.0,0.0
0.0,0.04,0.146666667,0.068965517,0.10526315800000001
0.0,0.019736842166666668,0.184210526,0.052631579000000005,0.10344827599999999
0.0,0.03666666675,0.10666666699999999,0.034482759,0.0
1.0,0.0460526315,0.039473684,0.068965517,0.2
0.0,0.005952381,0.071428571,0.10344827599999999,0.0
0.0,0.1875,0.0,0.0,0.034482759
0.0,0.05357142825,0.095238095,0.0,0.081632653
1.0,0.0,0.0,0.051020407999999996,0.0
0.0,0.07142857124999999,0.023809524,0.051020407999999996,0.181818182
0.0,0.6,0.1,0.0,0.071428571
0.0,0.0,0.166666667,0.0,0.082706767
0.0,0.4,0.1,0.045454545,0.045112782000000004
0.0,0.16,0.0,0.090909091,0.052631579000000005
0.0,0.0,0.037037037,0.07518797,0.045454545
0.0,0.0,0.066666667,0.090909091,0.037593985
0.0,0.05263158,0.039473684,0.045454545,0.022556391000000002
0.0,0.0,0.166666667,0.045112782000000004,0.045454545
0.0,0.015384615400000001,0.384615385,0.043478261,0.0
0.0,0.008928571428571428,0.14772727300000002,0.043478261,0.0
0.0,0.027472527499999996,0.076923077,0.043478261,0.0625
0.0,0.010551948071428572,0.022727273,0.086956522,0.125
0.0,0.0054945055,0.076923077,0.072463768,0.0
0.0,0.0,0.0,0.0,0.043478261
0.0,0.0,0.0,0.0625,0.043478261
0.0,0.021428571428571425,0.0,0.028985507,0.0
0.0,0.0015527949999999998,0.065217391,0.014492753999999997,0.0
0.0,0.0,0.1,0.0625,0.014492753999999997
0.0,0.0046583850714285715,0.02173913,0.057971014,0.0
0.0,0.0,0.0,0.0,0.043478261
0.0,0.0,0.5,0.101449275,0.0625
0.0,0.0,0.0,0.086956522,0.0
0.0,0.0625,0.5,0.1875,0.028985507
0.0,0.0,0.3,0.043103447999999996,0.0
0.0,0.5,0.0,0.08620689699999999,0.0
0.0,1.2,0.2,0.0,0.0625
0.0,0.0,0.0,0.0,0.0
0.0,0.772727272,0.0,0.0,0.0
1.0,0.022727272666666663,0.090909091,0.133333333,0.051282050999999995
0.0,0.029702970333333332,0.069306931,0.166666667,0.038461537999999997
0.0,0.01010101011111111,0.045454545,0.0,0.064102564
0.0,0.011551155166666667,0.00990099,0.076923077,0.034090908999999996
0.0,0.0075757574999999995,0.0,0.056818182,0.025641026
0.0,0.009259259333333332,0.055555556,0.076923077,0.034090908999999996
1.0,0.006510416666666666,0.0859375,0.090909091,0.115384615
0.0,0.016666666666666666,0.0,0.038461537999999997,0.045454545
0.0,0.015625,0.1015625,0.076923077,0.06818181799999999
0.0,0.0,0.1,0.04,0.038461537999999997
0.0,0.0,0.0,0.02,0.051282050999999995
1.0,0.003960396000000001,0.079207921,0.06,0.025641026
0.0,0.0,0.0,0.08,0.012820513
0.0,0.029296875,0.078125,0.1,0.038461537999999997
0.0,0.042253520999999995,0.014084507,0.051282050999999995,0.027972028
0.0,0.078125,0.0546875,0.048951049,0.0
0.0,0.01980198,0.03960396,0.012820513,0.034965035
0.0,0.126760563,0.0,0.25,0.006993007
0.0,0.1590909075,0.0,0.0,0.0
0.0,1.66666667,0.0,0.0,0.0
0.0,0.0,0.222222222,0.052631579000000005,0.0625
0.0,0.015151515166666666,0.090909091,0.0625,0.073684211
0.0,0.0555555555,0.111111111,0.0,0.028368794
1.0,0.02272727275,0.06818181799999999,0.07092198599999999,0.0625
0.0,0.02777777775,0.0,0.007092199,0.1875
0.0,0.019480519428571427,0.06818181799999999,0.0625,0.04964539
1.0,0.02020202,0.075757576,0.048780488,0.028368794
1.0,0.045454545333333325,0.022727273,0.035460992999999996,0.06097561
0.0,0.056818181999999995,0.045454545,0.042553191,0.073170732
0.0,0.05479452066666666,0.01369863,0.048780488,0.125
0.0,0.036363636,0.045454545,0.06097561,0.0
0.0,0.010958904,0.095890411,0.085365854,0.043478261
0.0,0.0,0.034482759,0.086956522,0.048780488
0.0,0.0727272728,0.13636363599999998,0.085365854,0.130434783
0.0,0.024630542142857145,0.068965517,0.036585366,0.043478261
0.0,0.1369863025,0.068493151,0.0,0.090909091
0.0,0.0827586204,0.229885057,0.036585366,0.090909091
0.0,0.0,0.111111111,0.263157895,0.090909091
0.0,0.16438356199999998,0.0,0.0,0.0
0.0,0.367816088,0.0,0.0,0.0
0.0,0.008888888900000001,0.088888889,0.060344827999999996,0.1
0.0,0.0016806723,0.033613445,0.2,0.08620689699999999
0.0,0.008888888900000001,0.022222222000000003,0.08620689699999999,0.0
0.0,0.0033613445000000002,0.016806723,0.1,0.11206896599999999
0.0,0.0,0.047619048,0.0,0.034482759
0.0,0.0123595506,0.04494382,0.025862068999999998,0.0
0.0,0.0047619048,0.11904761900000001,0.1,0.10344827599999999
1.0,0.004494382000000001,0.0,0.1,0.017241378999999998
1.0,0.0029411765,0.06862745099999999,0.0,0.034482759
0.0,0.01082251081818182,0.095238095,0.025862068999999998,0.0
0.0,0.034313725499999996,0.019607843,0.048951049,0.0
1.0,0.0,0.153846154,0.057324840999999994,0.1
0.0,0.013071895333333333,0.05882352900000001,0.0,0.044585987
0.0,0.11428571440000002,0.071428571,0.012738853999999999,0.0
0.0,0.04494382,0.04494382,0.031847134,0.029850746
0.0,0.11666666699999999,0.07777777799999999,0.038216561,0.089552239
0.0,0.13483146000000001,0.056179775,0.025477707000000002,0.133333333
0.0,0.19607843033333336,0.134453782,0.038216561,0.133333333
0.0,1.422222224,0.0,0.0,0.0
0.0,1.075630256,0.0,0.0,0.0
0.0,0.005681818166666666,0.090909091,0.1125,0.111111111
0.0,0.0,0.0,0.1125,0.027777778
0.0,0.007575757583333333,0.045454545,0.13888888900000002,0.125
0.0,0.0,0.055555556,0.05,0.055555556
0.0,0.0037878787499999998,0.0,0.083333333,0.0375
0.0,0.0,0.0,0.05,0.027777778
0.0,0.003255208333333333,0.0859375,0.027777778,0.025
0.0,0.0,0.038461537999999997,0.027777778,0.075
0.0,0.007161458333333333,0.1015625,0.0625,0.055555556
1.0,0.0,0.5,0.0125,0.083333333
0.0,0.008463541666666666,0.109375,0.055555556,0.0125
0.0,0.03333333333333333,0.0,0.0,0.05
0.0,0.0,0.076923077,0.039215686,0.0125
0.0,0.02347417833333333,0.0,0.065359477,0.0
0.0,0.025641025666666668,0.0,0.0,0.052287582
0.0,0.05208333333333333,0.0546875,0.08496732,0.076923077
0.0,0.0,0.25,0.065359477,0.173076923
0.0,0.1666666665,0.166666667,0.071895425,0.076923077
0.0,0.18181818,0.0,0.0,0.0
0.0,0.666666668,0.0,0.0,0.0
0.0,0.00152439025,0.10975609800000001,0.043478261,0.044117647
0.0,0.0,0.111111111,0.014705882,0.043478261
0.0,0.00625,0.0,0.0,0.043478261
0.0,0.013888888875,0.0,0.086956522,0.117647059
0.0,0.0,0.0,0.072463768,0.05882352900000001
1.0,0.00457317075,0.036585366,0.043478261,0.044117647
0.0,0.0,0.0,0.043478261,0.05882352900000001
0.0,0.0025641025384615388,0.0,0.044117647,0.028985507
0.0,0.010000000000000002,0.05,0.014492753999999997,0.051724137999999996
0.0,0.0,0.033333333,0.014492753999999997,0.043103447999999996
1.0,0.0244444444,0.144444444,0.034482759,0.057971014
0.0,0.0066666666,0.066666667,0.043478261,0.077586207
0.0,0.036111111,0.066666667,0.09482758599999999,0.101449275
0.0,0.044444444666666666,0.166666667,0.086956522,0.0
0.0,0.044444444666666666,0.088888889,0.1875,0.028985507
0.0,0.272727273,0.090909091,0.014492753999999997,0.0
0.0,0.355555556,0.0,0.038461537999999997,0.0
0.0,0.585365852,0.243902439,0.184615385,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.975609756,0.0,0.0,0.0
0.0,0.017857142875000002,0.214285714,0.133333333,0.051282050999999995
0.0,0.0,0.5,0.166666667,0.038461537999999997
0.0,0.02678571425,0.28571428600000004,0.064102564,0.0
0.0,0.0625,0.0,0.076923077,0.133333333
0.0,0.00625,0.15,0.025641026,0.0
1.0,0.0220588235,0.05882352900000001,0.076923077,0.066666667
0.0,0.01875,0.05,0.115384615,0.0
0.0,0.004524886846153847,0.0,0.038461537999999997,0.0
0.0,0.010000000000000002,0.0,0.06818181799999999,0.066666667
0.0,0.0158730158,0.08730158699999999,0.066666667,0.034090908999999996
1.0,0.0,0.0,0.090909091,0.0
1.0,0.017460317399999998,0.103174603,0.011363636000000002,0.033333333
0.0,0.03921568633333333,0.0,0.0,0.066666667
0.0,0.1547619045,0.103174603,0.020979021,0.0
0.0,0.5,0.0,0.1,0.027972028
0.0,0.13756613733333334,0.055555556,0.25,0.048951049
0.0,0.0,0.14285714300000002,0.0,0.034965035
0.0,0.35,0.05,0.25,0.006993007
0.0,0.3571428575000001,0.0,0.0,0.0
0.0,2.352941176,0.0,0.0,0.0
0.0,0.11538461550000001,0.384615385,0.075342466,0.125
0.0,0.025,0.14772727300000002,0.075342466,0.096153846
1.0,0.1282051283333333,0.076923077,0.079365079,0.075342466
0.0,0.04924242433333334,0.022727273,0.08219178099999999,0.03968254
0.0,0.2222222222222222,0.0,0.089041096,0.095238095
0.0,0.03240740733333333,0.055555556,0.012658228,0.007936508
0.0,0.0,0.0,0.055555556,0.037974684
0.0,0.018518518666666664,0.013888889,0.007936508,0.037974684
1.0,0.007246376666666666,0.065217391,0.031746032,0.0
0.0,0.03174603166666666,0.095238095,0.037974684,0.071428571
0.0,0.0260869564,0.02173913,0.025316456,0.055555556
0.0,0.095238095,0.14285714300000002,0.059701493,0.037974684
0.0,0.02173913,0.0,0.050632910999999996,0.059701493
0.0,0.14285714300000002,0.047619048,0.012658228,0.067164179
0.0,0.7692307700000001,0.0,0.075949367,0.074626866
0.0,0.5113636349999999,0.125,0.074626866,0.14285714300000002
0.0,0.13888889,0.111111111,0.052238806,0.0
0.0,0.0,0.14285714300000002,0.067164179,0.14285714300000002
0.0,0.0,0.0,0.0,0.0
0.0,0.96590909,0.0,0.0,0.0
0.0,0.0,0.222222222,0.068965517,0.10526315800000001
0.0,0.007575757583333333,0.090909091,0.10344827599999999,0.052631579000000005
0.0,0.018518518499999997,0.111111111,0.034482759,0.052631579000000005
0.0,0.007575757583333333,0.06818181799999999,0.052631579000000005,0.068965517
0.0,0.0019157088333333335,0.034482759,0.10344827599999999,0.10526315800000001
0.0,0.005681818166666666,0.06818181799999999,0.034482759,0.052631579000000005
0.0,0.0025252525,0.075757576,0.068965517,0.052631579000000005
0.0,0.0011415524999999998,0.08219178099999999,0.0,0.0
0.0,0.003831417583333333,0.011494253000000001,0.034482759,0.052631579000000005
1.0,0.0037878787499999998,0.12121212099999999,0.034482759,0.052631579000000005
0.0,0.0011415524999999998,0.123287671,0.052631579000000005,0.034482759
1.0,0.005252100857142857,0.029411765,0.034482759,0.052631579000000005
0.0,0.0227272725,0.075757576,0.034482759,0.166666667
0.0,0.011764706,0.0,0.068965517,0.0
0.0,0.0,0.222222222,0.037593985,0.0
0.0,0.09090909066666665,0.060606060999999996,0.022556391000000002,0.0
0.0,0.0413793102,0.229885057,0.045112782000000004,0.0
0.0,0.1027397265,0.287671233,0.045454545,0.0
0.0,0.3065134093333333,0.0,0.0,0.0
0.0,0.555555555,0.0,0.0,0.0
0.0,0.1363636365,0.181818182,0.060344827999999996,0.1
0.0,0.004166666666666667,0.0375,0.08620689699999999,0.2
0.0,0.013605442142857142,0.111111111,0.057324840999999994,0.08620689699999999
0.0,0.005357142857142856,0.0375,0.07006369400000001,0.11206896599999999
0.0,0.0,0.0,0.034482759,0.01910828
0.0,0.016806722714285714,0.0,0.025862068999999998,0.044585987
1.0,0.010582010571428572,0.148148148,0.07643312099999999,0.10344827599999999
0.0,0.0,0.0,0.07643312099999999,0.017241378999999998
0.0,0.02279202276923077,0.055555556,0.034482759,0.07006369400000001
0.0,0.0,0.0,0.025862068999999998,0.014925373
0.0,0.018518518666666664,0.074074074,0.029850746,0.043103447999999996
0.0,0.020833333333333332,0.0375,0.017241378999999998,0.014925373
0.0,0.03174603166666666,0.079365079,0.017241378999999998,0.044776119
0.0,0.0,0.0,0.059701493,0.00862069
0.0,0.018518518666666664,0.037037037,0.029850746,0.0
0.0,0.0,0.0,0.089552239,0.090909091
0.0,0.031746032,0.079365079,0.090909091,0.089552239
0.0,0.272727273,0.454545455,0.179104478,0.160839161
0.0,0.1984126975,0.0,0.0,0.0
0.0,3.181818185,0.0,0.0,0.0
0.0,0.111111111,0.0,0.0,0.25
0.0,0.01219512190909091,0.097560976,0.0,0.14285714300000002
0.0,0.0,0.0,0.125,0.028368794
0.0,0.010840108444444442,0.036585366,0.125,0.07092198599999999
0.0,0.0,0.0,0.0,0.007092199
0.0,0.011111111111111112,0.0,0.04964539,0.0
0.0,0.0,0.0,0.028368794,0.0
0.0,0.002469135777777778,0.1,0.035460992999999996,0.0
1.0,0.0,0.0,0.25,0.042553191
0.0,0.0,0.1,0.05673758900000001,0.0
1.0,0.022222222181818182,0.144444444,0.035460992999999996,0.0
1.0,0.0,0.0,0.021052632,0.05673758900000001
0.0,0.144444444,0.066666667,0.042553191,0.021052632
0.0,0.024390244,0.024390244,0.25,0.08510638300000001
0.0,0.1,0.0,0.036585366,0.0
0.0,0.08333333375,0.07777777799999999,0.0,0.0
0.0,0.0,0.0,0.036585366,0.086956522
0.0,0.25,0.0,0.086956522,0.036585366
